timestamp,dx_pixels_per_sec,dy_pixels_per_sec,speed_pixels_per_sec
1764755117.8610911,-103.066696,-45.83527,112.79901
1764755118.0879533,-23.449562,-65.7159,69.77436
1764755118.3107927,4.1326723,-9.573457,10.427371
1764755118.5421588,4.4228773,2.170673,4.9268312
1764755118.776017,19.982689,15.83282,25.494825
1764755119.0084207,49.540863,-80.61419,94.62
1764755119.2315266,39.27071,12.126928,41.1005
1764755119.4547145,29.15479,79.16316,84.361176
1764755119.6852312,84.69652,-0.9467908,84.70181
1764755119.9088547,-3.958743,41.978752,42.165
1764755120.1314538,86.51581,-49.88129,99.86555
1764755120.3524272,-7.324015,12.86538,14.804027
1764755120.5842557,15.113589,-8.958774,17.569298
1764755120.817355,24.107655,-94.01695,97.05857
1764755121.044307,-22.516975,-116.74566,118.89728
1764755121.2684476,-76.321175,-76.70365,108.20523
1764755121.4910939,-37.711117,-125.82382,131.35358
1764755121.7238388,35.264854,-63.591446,72.71507
1764755121.9476135,-18.069832,-21.327879,27.953484
1764755122.1701822,-45.528942,-32.446995,55.907887
1764755122.396273,16.211649,74.21999,75.969894
1764755122.6205552,-1.7137325,10.509891,10.648694
1764755122.8458905,-51.429955,52.185646,73.26924
1764755123.0705514,21.599836,27.23142,34.75778
1764755123.2956827,73.026886,0.42132348,73.02811
1764755123.5201497,97.30177,30.673204,102.02196
1764755123.7445276,-88.26164,-56.750565,104.93209
1764755123.9663143,55.582237,-23.410463,60.31115
1764755124.1885633,-27.447424,80.5029,85.05338
1764755124.4145796,-101.94297,30.84937,106.50846
1764755124.6425853,-5.395313,-8.036322,9.679456
1764755124.8756855,44.820904,9.743884,45.867817
1764755125.101883,-50.86324,30.637606,59.377872
1764755125.327717,-70.25919,-4.403544,70.39706
1764755125.5522738,-15.141766,-47.01289,49.39114
1764755125.7758756,0.70996994,-5.2658386,5.313484
1764755126.0099711,100.42164,13.148799,101.27881
1764755126.239947,-10.66273,0.7384684,10.6882715
1764755126.4729183,-88.25797,-38.662937,96.355034
1764755126.700111,1.8275232,73.345726,73.36849
1764755126.9309232,-2.8193636,24.311106,24.474041
1764755127.1590092,-125.86528,14.330119,126.67841
1764755127.3871095,18.325132,-5.6555405,19.177998
1764755127.6193693,-8.184182,-0.9682001,8.241253
1764755127.8508003,50.372814,19.52935,54.026066
1764755128.0768209,53.886738,33.231976,63.30991
1764755128.3076167,-56.427315,-10.505968,57.39701
1764755128.533748,14.068352,-4.178518,14.67578
1764755128.7676928,-31.345798,5.4661636,31.818832
1764755128.997528,-9.5088625,35.518436,36.76925
1764755129.2221067,10.894592,67.64573,68.51742
1764755129.4465218,109.34456,-42.972317,117.48554
1764755129.6700516,20.183899,1.0336446,20.210348
1764755129.902651,-29.361498,-17.876036,34.375137
1764755130.1285222,26.934483,-13.182603,29.987453
1764755130.3599362,0.6897141,-3.2393203,3.311933
1764755130.5919805,4.8466005,-7.7785277,9.16488
1764755130.8249233,12.946523,-12.388157,17.918674
1764755131.0552785,12.056182,-26.552715,29.161587
1764755131.28836,3.0109112,-32.440834,32.580257
1764755131.5217137,-8.595393,-12.095007,14.838126
1764755131.7572167,4.9880276,-42.25428,42.547672
1764755131.9806285,-18.537357,10.012636,21.068613
1764755132.2134378,43.52439,10.008571,44.66032
1764755132.4391065,-96.80135,-74.66127,122.248955
1764755132.6617553,3.7545507,-6.3477774,7.3750205
1764755132.8939037,-77.57335,-55.311478,95.27321
1764755133.1193893,101.72076,49.75703,113.23813
1764755133.3423736,16.593424,25.533009,30.45121
1764755133.5669808,-19.28669,-5.6601763,20.1001
1764755133.7885122,46.94629,-27.57088,54.44362
1764755134.0118558,-8.314663,-4.595314,9.500028
1764755134.2441826,-87.3506,-27.524733,91.584595
1764755134.4728863,-58.506416,-32.950077,67.14691
1764755134.6950364,86.21169,10.699454,86.87309
1764755134.9187346,13.635675,28.22419,31.345438
1764755135.1531703,15.503985,-8.412079,17.639065
1764755135.386204,-16.803877,-13.027669,21.262419
1764755135.6178045,78.37922,61.43525,99.587105
1764755135.8471437,15.237868,2.8104856,15.494885
1764755136.0809262,64.00348,-75.805855,99.211754
1764755136.3046405,89.28092,21.115355,91.74389
1764755136.528999,53.833076,63.929005,83.57582
1764755136.7532573,62.61821,45.397964,77.34349
1764755136.9755158,-5.0678334,-11.5765295,12.637206
1764755137.2014785,4.556199,-30.412683,30.752079
1764755137.42744,3.1056342,35.51933,35.654842
1764755137.6524694,-5.4212856,-6.840413,8.728207
1764755137.8862352,-11.29213,-13.338293,17.476336
1764755138.118882,-12.516447,14.983606,19.523573
1764755138.350052,-23.80079,-5.515279,24.431454
1764755138.5817008,-86.87918,-30.112345,91.94969
1764755138.8083446,-76.98591,-14.207325,78.28587
1764755139.034054,-26.467104,65.75018,70.87731
1764755139.264296,36.628735,80.49777,88.43956
1764755139.4899023,-11.772616,3.8006766,12.370919
1764755139.722188,-3.0877862,4.7800484,5.6906314
1764755139.957234,-6.3225946,84.65304,84.88882
1764755140.1816127,45.289448,10.615633,46.51694
1764755140.4121027,-27.954496,103.5053,107.21381
1764755140.634155,123.32133,2.7633657,123.35228
1764755140.860106,2.658884,-3.3846343,4.304116
1764755141.0938926,-2.801102,-4.802142,5.5593834
1764755141.3278296,5.1750894,-12.943138,13.939383
1764755141.5618997,-12.783958,-7.784189,14.967404
1764755141.7949674,6.1772704,-41.07812,41.53999
1764755142.0304615,9.473569,-4.0680137,10.310056
1764755142.2635062,-98.54367,-51.836422,111.345726
1764755142.487913,-84.83811,-78.833824,115.811386
1764755142.7155752,-96.35979,-59.097687,113.0387
1764755142.9377153,-100.852806,-69.71028,122.60021
1764755143.1627026,51.09318,-98.07335,110.584335
1764755143.387594,72.982346,-11.123091,73.8251
1764755143.6106591,-9.962918,-59.589245,60.41637
1764755143.8338778,33.372143,2.4830594,33.46439
1764755144.057837,8.7961035,-62.390324,63.00733
1764755144.2821832,16.626215,61.26009,63.47621
1764755144.5072653,-6.8667164,24.839367,25.771029
1764755144.7364883,7.6454725,5.0130086,9.142402
1764755144.9675348,-70.69624,80.40522,107.06521
1764755145.1904402,-59.85448,59.640663,84.495964
1764755145.4150336,-29.518187,-23.598795,37.791885
1764755145.6477168,-65.16936,84.408005,106.638435
1764755145.8687592,21.766943,110.24176,112.37013
1764755146.0977218,-44.17729,-22.432938,49.546642
1764755146.3305142,41.419594,3.3913865,41.558205
1764755146.5602329,-3.0081167,20.222918,20.44542
1764755146.7908072,101.68347,8.363746,102.02686
1764755147.0210564,-61.541164,17.665861,64.026535
1764755147.244921,23.9032,-110.46432,113.02092
1764755147.474098,-24.602442,-42.042126,48.711605
1764755147.6984808,37.48935,-25.973103,45.6076
1764755147.9257033,-95.66547,-48.915176,107.44569
1764755148.1490088,-14.5436125,-78.97073,80.298775
1764755148.373783,-80.32627,-50.696316,94.98646
1764755148.5969841,34.00821,-46.061153,57.255466
1764755148.821284,-18.218124,13.001892,22.381895
1764755149.049083,3.4528062,-12.841021,13.297131
1764755149.2797346,-106.436745,1.1893386,106.44338
1764755149.5040581,-82.63905,-17.821568,84.53888
1764755149.724553,-84.0079,26.787903,88.1755
1764755149.9466944,-71.09293,-10.527628,71.86819
1764755150.1702566,-52.090446,2.4315276,52.147167
1764755150.3949883,15.358121,24.532145,28.943012
1764755150.6194437,83.84787,89.37848,122.55194
1764755150.8419075,22.402569,8.446743,23.942066
1764755151.075068,85.87414,-33.77955,92.27907
1764755151.299226,12.184284,-26.488234,29.156189
1764755151.5357523,-11.660399,-20.376379,23.476833
1764755151.7698405,-1.1665915,-12.323707,12.378799
1764755152.0042107,-120.90056,16.672195,122.04469
1764755152.230347,-42.901134,68.2133,80.58264
1764755152.4513528,-0.35316208,10.807554,10.813323
1764755152.6833816,11.945647,17.023046,20.796217
1764755152.9159675,-23.565302,-0.6791802,23.575087
1764755153.1485555,-4.604868,111.36116,111.45633
1764755153.3748374,15.634283,-24.450132,29.021366
1764755153.6086626,21.959288,-68.10023,71.55314
1764755153.835547,117.99724,42.817425,125.52562
1764755154.0633872,61.24812,71.36925,94.04733
1764755154.284691,62.280178,70.93203,94.393715
1764755154.5076003,-111.6269,-34.123016,116.72594
1764755154.7313857,37.570675,69.55486,79.05337
1764755154.9626632,33.861366,79.45909,86.37325
1764755155.183364,10.268023,17.785368,20.53659
1764755155.406383,62.729095,-26.720758,68.18313
1764755155.6309044,21.472628,-12.352027,24.771885
1764755155.8649557,-9.459328,-21.037682,23.06649
1764755156.0947473,-12.150487,-6.9901023,14.017698
1764755156.3297856,-2.3433022,89.807335,89.8379
1764755156.558757,14.240095,-4.6054454,14.96631
1764755156.7892938,-87.76852,17.563972,89.50869
1764755157.0134752,-23.616703,-11.499886,26.267776
1764755157.24605,41.734833,5.411371,42.08419
1764755157.4702115,28.549908,-68.47944,74.19253
1764755157.6948981,29.501719,0.7602164,29.51151
1764755157.9257703,-21.892332,44.895794,49.94904
1764755158.1539996,-6.043467,-17.691656,18.695406
1764755158.384766,-18.717987,-11.051713,21.737143
1764755158.61696,-8.349361,-13.093515,15.529069
1764755158.8505716,16.7499,16.723576,23.66933
1764755159.0818484,-16.103695,12.1669235,20.183235
1764755159.3139913,-100.622826,-51.47065,113.02292
1764755159.5398088,-32.290737,-25.969028,41.437687
1764755159.7723737,82.21838,-73.281334,110.13635
1764755159.9972749,6.0821166,-17.334,18.370075
1764755160.2315617,0.7345818,2.4417915,2.5498934
1764755160.465693,-1.132906,-6.8798723,6.972526
1764755160.7003481,-101.19617,-7.8922753,101.503456
1764755160.9279122,-13.2078085,19.14946,23.262589
1764755161.1611257,11.711462,99.32475,100.012825
1764755161.3852868,69.78331,120.13189,138.92941
1764755161.618383,-29.461782,17.306765,34.169003
1764755161.8503466,58.591557,59.130432,83.24289
1764755162.0849698,-94.17004,59.928547,111.6218
1764755162.3137453,44.75342,-11.415572,46.186405
1764755162.545731,27.334192,38.373425,47.113457
1764755162.7725866,8.014572,7.761594,11.156868
1764755163.00441,39.96955,49.163136,63.360706
1764755163.227758,5.3664837,-7.564537,9.274771
1764755163.4623141,-75.989296,-39.939346,85.84593
1764755163.6916907,-12.553234,-11.8,17.22857
1764755163.9306965,-10.606433,-9.541342,14.266521
1764755164.166771,-5.496205,-8.787796,10.365019
1764755164.4004226,42.248745,39.695133,57.971203
1764755164.6261606,-92.60061,40.720158,101.15831
1764755164.8506064,-4.0325685,-9.905634,10.695008
1764755165.0770526,38.370846,-12.24199,40.276398
1764755165.302183,70.37447,101.13417,123.20993
1764755165.5274377,107.07338,12.479742,107.7982
1764755165.7546716,-4.5887084,3.6611416,5.870281
1764755165.99288,-50.42821,-11.770316,51.783634
1764755166.218417,117.19201,26.523525,120.156
1764755166.4445472,27.954716,61.46927,67.527306
1764755166.670087,-27.511784,-34.452248,44.08918
1764755166.8956544,3.1847153,15.437038,15.762124
1764755167.1254215,-21.947302,-29.259644,36.576096
1764755167.352555,-10.950444,2.7827194,11.298485
1764755167.5849988,-14.592721,-1.3449718,14.654572
1764755167.8188145,-104.17434,-57.23461,118.86166
1764755168.0471396,-11.152714,-12.910665,17.060724
1764755168.2806935,19.454493,2.5357614,19.619057
1764755168.5128512,26.397408,87.57471,91.466675
1764755168.7349355,-55.465973,64.22312,84.8592
1764755168.9590354,-14.907297,14.703736,20.938658
1764755169.1918793,-8.916072,-1.391,9.023925
1764755169.4255416,85.12777,69.18504,109.696434
1764755169.6486597,26.621902,-6.0035243,27.290438
1764755169.8732295,9.12891,-11.532166,14.708088
1764755170.10692,35.292282,5.76089,35.759377
1764755170.3345847,-111.22865,8.313043,111.53887
1764755170.5629606,-20.033491,-17.745106,26.762465
1764755170.79473,-10.058163,6.9209676,12.209276
1764755171.0181146,75.98747,10.893843,76.76439
1764755171.240522,51.06213,-21.560694,55.42747
1764755171.464053,63.9169,37.79251,74.253914
1764755171.6897001,-38.48282,-8.662716,39.445786
1764755171.913306,-27.09537,-107.09362,110.46811
1764755172.138232,-47.431625,-18.947302,51.076015
1764755172.3632312,-76.12683,-77.368195,108.540924
1764755172.5855687,-124.09485,8.368568,124.3767
1764755172.8124785,-43.792744,-52.653286,68.48484
1764755173.0339847,48.70692,-46.54026,67.36735
1764755173.2573965,105.92662,7.7110434,106.20692
1764755173.4880552,-63.322113,-86.41741,107.133835
1764755173.7143571,-45.590694,-71.60479,84.886734
1764755173.9377608,31.111048,18.47219,36.18175
1764755174.1682136,-10.997204,72.629524,73.457375
1764755174.3908732,98.865776,0.9583668,98.87042
1764755174.6154444,22.34953,-6.267977,23.211828
1764755174.8445575,-32.272102,-56.313225,64.90507
1764755175.0699627,-4.173286,-121.91233,121.983734
1764755175.293666,95.95023,-69.16938,118.28293
1764755175.522515,53.029785,-13.056007,54.613346
1764755175.7508535,-7.972826,-3.811025,8.836847
1764755175.9850807,-54.6712,-66.003395,85.705246
1764755176.2112176,62.01437,32.021637,69.79375
1764755176.44333,-7.930719,-4.366801,9.053466
1764755176.680399,-65.41251,96.76115,116.796906
1764755176.9052901,2.0762663,30.709202,30.77931
1764755177.1368358,-0.56304514,-10.34012,10.355438
1764755177.367485,7.563138,31.590458,32.483196
1764755177.599331,-11.54214,4.6490936,12.443274
1764755177.8228972,86.004005,84.82743,120.798935
1764755178.0472133,-8.650281,-62.991753,63.582924
1764755178.2711563,-51.693165,-124.08531,134.42227
1764755178.4982219,-4.7421823,0.9838475,4.8431654
1764755178.7313478,-8.352787,0.24953273,8.356513
1764755178.963446,29.173428,-37.30474,47.357494
1764755179.1916554,-107.944496,-45.877537,117.28923
1764755179.418012,108.56286,-15.444894,109.656006
1764755179.6410325,-18.772678,-8.494582,20.60513
1764755179.8638084,55.38998,-86.91874,103.067535
1764755180.0861099,-75.74575,-44.653427,87.928085
1764755180.3171253,62.394176,-12.252317,63.58579
1764755180.541643,-119.62344,27.591408,122.76422
1764755180.7643747,-31.88832,-4.8822947,32.25991
1764755180.9896696,48.373165,19.71439,52.2362
1764755181.2145119,50.59612,85.25783,99.140625
1764755181.4379973,-93.41878,35.346657,99.8822
1764755181.6614738,-112.21047,53.74643,124.41812
1764755181.8842564,31.833385,-72.45973,79.14403
1764755182.106736,86.64521,16.94019,88.28569
1764755182.3347692,-20.999868,-9.833167,23.18805
1764755182.5659528,-50.61802,-71.68993,87.758934
1764755182.7865357,13.85101,75.65171,76.90924
1764755183.0104535,42.420197,37.15883,56.39372
1764755183.2322888,43.005623,90.01735,99.76275
1764755183.455081,92.383766,42.874916,101.848015
1764755183.6846573,-47.580475,-15.394163,50.008816
1764755183.9098825,53.734913,0.28672916,53.73568
1764755184.1328385,2.610666,-72.18528,72.232475
1764755184.3568976,24.960579,-14.771606,29.00398
1764755184.5813458,-85.283325,-91.23974,124.89169
1764755184.8064425,-26.23524,4.2260485,26.573433
1764755185.030108,-4.2555823,2.1064694,4.748389
1764755185.2645788,-0.4182766,-4.575453,4.594532
1764755185.4986396,16.177631,15.667974,22.521128
1764755185.7347908,-61.325333,-16.252913,63.442524
1764755185.959449,5.6977477,-9.760216,11.301599
1764755186.195315,-5.235585,-82.230736,82.39724
1764755186.4187956,69.89462,-80.59692,106.682335
1764755186.6417377,33.557182,10.030663,35.024258
1764755186.871153,-17.631145,11.805749,21.218695
1764755187.1050525,15.582636,8.190363,17.603992
1764755187.336748,62.228535,-72.46715,95.51899
1764755187.5651894,-10.704447,-0.5897838,10.720682
1764755187.7994866,46.98028,28.231787,54.810406
1764755188.0310743,-106.74551,10.6240225,107.272896
1764755188.255556,-62.923813,62.768856,88.878204
1764755188.4842656,-82.10197,47.499767,94.85231
1764755188.7084496,-57.036503,77.7958,96.46424
1764755188.9325776,2.7586722,5.762102,6.3884344
1764755189.1650808,-53.144028,53.413616,75.34787
1764755189.3904436,-11.103371,-97.61778,98.24722
1764755189.6123478,27.018871,-30.17213,40.501568
1764755189.847734,-20.67009,-84.82026,87.30251
1764755190.0740356,17.136774,-15.851758,23.344105
1764755190.3020263,-65.818,-3.037934,65.88808
1764755190.5265079,-4.300701,24.26311,24.641317
1764755190.7535295,-67.4749,57.587444,88.708374
1764755190.976327,-55.823284,-68.91096,88.6846
1764755191.1993048,-33.719913,-94.37248,100.21575
1764755191.4246433,-66.2404,-81.24454,104.82588
1764755191.6484916,-21.971518,-46.675125,51.587933
1764755191.8732336,-109.07097,-29.84484,113.08047
1764755192.0969598,59.75066,-69.30209,91.50367
1764755192.3205101,42.004047,-27.896822,50.42393
1764755192.5540044,103.92065,-47.339478,114.19513
1764755192.7796373,-51.037483,-43.309113,66.93657
1764755193.0033948,2.5762084,-9.299095,9.649353
1764755193.236541,-76.59155,17.286833,78.51816
1764755193.4623806,-62.62282,29.63988,69.28305
1764755193.6860216,44.753845,38.88037,59.283978
1764755193.91175,117.81667,25.672504,120.58128
1764755194.1394656,-63.531605,56.88104,85.27437
1764755194.3648725,-67.08921,17.210653,69.2616
1764755194.5912843,23.863195,35.391907,42.68535
1764755194.819499,-9.5163965,15.596774,18.270773
1764755195.0447,-20.198929,43.73622,48.17524
1764755195.2678757,-114.48362,28.626223,118.00831
1764755195.4956636,-32.824726,50.3766,60.127068
1764755195.7229607,-43.793236,-70.74326,83.2013
1764755195.947065,123.81274,9.439079,124.17202
1764755196.174552,61.36008,70.1441,93.19471
1764755196.4062073,0.32648426,-10.736156,10.741119
1764755196.640295,-6.2806134,0.67827946,6.317133
1764755196.8717802,-2.8690252,0.7566881,2.9671338
1764755197.1072555,-0.73213357,12.662134,12.683283
1764755197.3364158,20.789034,-37.525536,42.899296
1764755197.5663786,-19.095684,-53.821217,57.108395
1764755197.7940748,-70.66089,-79.91464,106.67386
1764755198.019025,111.602135,8.597879,111.93284
1764755198.2461133,-22.954918,-31.53945,39.008526
1764755198.471604,-4.561069,41.70298,41.95166
1764755198.6995785,64.88976,-49.34315,81.51949
1764755198.9243422,-20.961294,-93.58194,95.90076
1764755199.1484976,-17.980598,-109.339905,110.80847
1764755199.3759677,-103.99455,11.371782,104.614456
1764755199.6024282,-18.066618,-26.186186,31.813818
1764755199.83636,104.24967,0.6057451,104.251434
1764755200.0610209,-2.0900075,21.218058,21.320744
1764755200.2929082,-85.2514,43.5387,95.72575
1764755200.5218575,1.7464972,-3.6386409,4.0360823
1764755200.7548332,-39.65283,14.296473,42.151344
1764755200.988283,-11.999076,13.14383,17.797138
1764755201.2218523,-12.265984,-11.713818,16.960773
1764755201.4550781,22.930809,45.74148,51.167423
1764755201.6861715,74.64947,24.77428,78.65308
1764755201.9101586,-6.747205,-16.795221,18.09984
1764755202.1429482,20.499046,75.8538,78.57487
1764755202.3756669,-50.288883,29.513765,58.30981
1764755202.6036577,2.41928,-18.814686,18.96959
1764755202.838729,-14.110053,21.670023,25.858915
1764755203.0662208,5.9879456,-49.206352,49.56935
1764755203.291379,71.014755,64.634895,96.02482
1764755203.5159082,13.761563,1.466575,13.83949
1764755203.7494938,-77.96914,-69.34244,104.343475
1764755203.9717863,1.3805182,-45.311043,45.332066
1764755204.1976335,-3.5712574,-72.43247,72.520454
1764755204.4224162,56.283875,25.07334,61.616127
1764755204.6469479,50.385044,-70.38398,86.55956
1764755204.8727148,83.04935,-39.551712,91.98658
1764755205.0967877,-18.78647,-51.631603,54.943188
1764755205.322398,81.81075,-5.6233177,82.003784
1764755205.546328,-64.12106,-83.60211,105.36045
1764755205.7735717,51.33115,-91.77452,105.1544
1764755205.9961243,3.1050267,-13.731977,14.07865
1764755206.2295794,55.3191,50.662518,75.01262
1764755206.459153,-13.39358,-6.8234296,15.03154
1764755206.6931202,-93.740746,-48.060013,105.342735
1764755206.9215124,-25.115248,36.77693,44.534462
1764755207.1478267,-42.50694,2.6196706,42.587585
1764755207.3740752,50.635017,-7.3631268,51.167572
1764755207.5983925,34.67485,100.35033,106.17219
1764755207.8217528,82.07089,50.989357,96.62063
1764755208.0486944,-53.917545,67.59268,86.46313
1764755208.2730715,-113.97631,-15.929117,115.08404
1764755208.498658,100.47189,-9.3245125,100.903656
1764755208.7231188,6.618862,34.845985,35.46903
1764755208.9496496,52.882603,7.746297,53.446934
1764755209.1762903,58.289627,-33.627556,67.29408
1764755209.4009366,54.117977,65.14065,84.68801
1764755209.6257029,-1.8762591,-3.0205805,3.555876
1764755209.8598392,-111.16018,-48.943096,121.45786
1764755210.0883217,77.62928,-18.563559,79.817986
1764755210.311695,-3.7969573,8.253243,9.084763
1764755210.5439332,60.311005,-111.353874,126.63768
1764755210.7744849,18.22064,-66.942276,69.37766
1764755211.000288,72.98129,71.372925,102.08018
1764755211.2315066,67.23753,36.480648,76.49656
1764755211.4572723,10.711932,18.433552,21.319975
1764755211.6839209,-16.137636,-8.405426,18.195452
1764755211.9156184,-19.45408,8.094771,21.07099
1764755212.1403012,2.0220313,-41.359642,41.40904
1764755212.3675084,-0.8447999,7.168386,7.2179947
1764755212.6033792,29.309286,48.41925,56.5991
1764755212.8274431,65.058075,12.325251,66.215294
1764755213.054337,-13.021526,1.0972567,13.067675
1764755213.291407,6.5224524,-1.0703404,6.609691
1764755213.526658,-40.64626,-28.751387,49.787155
1764755213.760113,-65.63735,-36.825417,75.26203
1764755213.989093,-108.93228,-2.2200623,108.9549
1764755214.2155645,-58.111004,-86.66866,104.34724
1764755214.4472127,64.16403,-33.214043,72.250916
1764755214.6796317,1.7488706,-5.72754,5.9885945
1764755214.9128435,-55.42302,-11.418081,56.586956
1764755215.1391363,-20.362509,-53.688225,57.42001
1764755215.3653748,63.949196,16.42521,66.024895
1764755215.596467,-18.254572,-3.6922913,18.624243
1764755215.8307602,-97.19833,-31.004303,102.02344
1764755216.0547721,-82.923744,-28.909582,87.81863
1764755216.2804906,18.498474,-7.163209,19.836964
1764755216.5080895,-49.561325,-87.705025,100.739746
1764755216.7334592,-120.81513,-36.878918,126.31845
1764755216.9588866,42.602875,15.538644,45.348145
1764755217.1842022,28.149267,46.20948,54.1082
1764755217.4143982,-18.80789,3.0538633,19.054207
1764755217.6463647,-59.28603,8.714208,59.92304
1764755217.8710296,104.35304,74.047585,127.95547
1764755218.0996404,7.3167033,16.037577,17.627762
1764755218.3339028,66.87776,-1.7981222,66.90193
1764755218.562369,59.16612,82.86681,101.821106
1764755218.7864888,52.480618,26.849585,58.95011
1764755219.0103772,18.138807,-34.47221,38.95317
1764755219.2337418,56.293083,0.14573447,56.29327
1764755219.4601617,-37.61735,-13.328205,39.908726
1764755219.6957057,-20.920752,5.1179957,21.537682
1764755219.9295354,52.71071,-83.47884,98.727585
1764755220.1589594,-7.7395325,127.292404,127.52747
1764755220.3855808,49.40566,27.803446,56.691715
1764755220.615513,-21.29986,93.8286,96.21585
1764755220.8382986,86.30362,81.91377,118.98816
1764755221.0658948,-0.9538591,7.948967,8.005993
1764755221.30253,81.181076,-29.051199,86.22262
1764755221.526891,-2.4442675,-16.577948,16.757172
1764755221.7641964,-61.24082,-74.987274,96.816986
1764755221.995378,109.80667,59.20583,124.75109
1764755222.225789,5.1033707,67.414604,67.6075
1764755222.4533277,-3.1233978,7.481112,8.106951
1764755222.6787806,-7.59797,-0.4407804,7.610745
1764755222.9041703,27.583334,6.9273267,28.439905
1764755223.1303644,28.788586,73.16271,78.62293
1764755223.3517306,11.737316,-13.810507,18.124422
1764755223.5760844,15.163474,-47.73995,50.090252
1764755223.7986364,4.9050364,-19.43077,20.040316
1764755224.032786,-49.864285,-87.001785,100.278404
1764755224.2559412,-27.470692,1.0861295,27.492155
1764755224.4880693,-21.354328,-33.38718,39.6322
1764755224.71248,24.370684,-6.172348,25.14017
1764755224.9378872,16.262827,8.747148,18.465973
1764755225.1626384,13.3358965,-11.282907,17.468546
1764755225.3910265,31.704317,121.540215,125.60728
1764755225.6203868,104.36887,-31.399523,108.98987
1764755225.8518724,-47.063572,-6.3054967,47.484093
1764755226.0763268,-64.7707,-32.481285,72.4588
1764755226.3084836,-30.880497,-75.63305,81.69433
1764755226.533145,-94.95509,-47.270927,106.07078
1764755226.7593305,3.3166974,-6.594122,7.381255
1764755226.9925847,85.6639,19.827917,87.928665
1764755227.2201548,-13.364914,7.1452575,15.155053
1764755227.4454038,-67.825066,-17.83513,70.13081
1764755227.6701453,-102.12151,6.4747844,102.32657
1764755227.8956244,-66.82294,24.222462,71.07765
